7925759,9125779,16064839,7336658,7870248,8017613,6094374,14338978,12932126,1622869,
11813393,4634302,10155000,4805406,15329518,4097825,5585029,5990138,3856499,751241,
11455193,14010847,13046812,1694502,7106841,7548783,14955823,4057008,12311414,13380509,
6450582,9039098,15293296,2229239,12312521,7027251,8044334,5811710,9408367,14944593,
13217910,13269688,8277545,954824,9784462,10509240,15448057,4625927,15810534,12966188,
4461489,9943212,11144356,302082,4774233,4298113,6604400,5555558,6248311,10938159,
6282837,15206580,16093094,9310197,2108091,12320,10690998,5892052,477061,5261603,
13498248,8634367,4941781,1416969,9079975,1926306,9302917,1658185,13530235,9741830,
5368649,7782670,10487332,16330855,10913168,8770845,3742246,12721845,13602063,10367131,
7140069,3103620,13580795,6871974,6791677,6455017,11657206,556502,11558112,4390512,
5182107,2444645,1057658,7966147,11141469,2745575,1826461,7481273,12525356,8564241,
848775,14285718,13620209,14849498,5592154,13155843,1816275,11024007,393258,2227604,
2420562,7825439,4966300,16250742,6549653,10929064,1187006,3404190,2966247,6219554,
9904144,8052808,16423458,980670,12755655,3432976,11061857,2135313,1651213,2092784,
2456746,12826946,7689928,2451396,9111838,10212941,6368466,6444412,6005316,11430401,
8780075,10822919,10566612,9248189,3122624,16066165,15868306,11228425,3443225,3220344,
2556147,12449552,6377044,10967279,15489632,12923319,9306720,9058929,10002031,2465745,
8358882,6947619,4411277,13472961,581077,2756311,15814590,14033855,14412494,4564953,
3599439,5358284,8803023,12750876,6988006,13861552,4096236,15848758,4358913,13999451,
14456239,10994507,6464197,12894256,5261434,10550513,9661203,8905735,11736658,10551851,
7864016,9975823,14999177,8013325,5393740,14617804,12545104,11620751,6801858,13003941,
14762342,15617923,7945497,3572062,5765826,10952789,13168115,9658899,12193249,14715713,
7839317,5432328,4548980,9644777,15122781,15428227,8460231,10565870,12290252,921047,
12044813,9768362,1944719,7174371,4873539,14042740,12003022,4394295,13993157,2652723,
1791343,4061232,15853116,3091156,15454258,2728135,3429202,1374252,5463732,4003223,
9605808,740605,15307990,13438301,12625539,6135276,6209772,11006548,15560835,15346304,
205818,4544885,12058821,2190681,10957800,9414070,11625494,263458,16305035,16425498,
12436250,5944409,16114903,8780994,13891223,7197711,2814747,9130339,282303,3771783,
10043009,12727129,3290709,12921572,10794375,7391940,12097457,9552402,1287938,5527607,
6134717,5277670,3156467,4622975,10501937,4242314,13904566,13799454,2805520,11420174,
9319398,1868086,160044,13683657,4819215,16247630,16136040,8509201,3570100,204006,
365430,3881188,7474140,284138,15603817,17022,5825310,3475873,14881906,1500,
8969278,10491093,2117310,11485170,9788094,10411463,4223506,9905257,9245530,6420927,
3084533,1623317,6403531,7292842,11066485,4532345,5317456,2373911,6978363,11197439,
9624983,12742552,8618565,15354624,15587773,8793989,3774267,13995308,14434629,7938201,
15657817,6156791,7714498,7782798,11784792,12523323,12070912,10393955,1605897,11120844,
3100435,6362215,9261965,2002315,2133801,14189767,2233452,7399519,13529289,3501630,
9920906,11022979,8844676,6055878,9714987,16183014,5631640,7227763,2406512,703154,
3326692,7691330,8722990,13935194,14622868,5206201,11681465,8047573,15620918,1696898,
6456733,15479228,15628113,2354780,7632309,1792579,2097681,3818177,11159171,7494292,
10112654,13473091,12459225,7248618,11443498,2430440,3699393,538686,1448788,5757960,
8747798,7772297,11238826,5884503,13253118,12968061,10280805,5072240,6218597,12939234,
12519702,8377319,11145739,12188957,13966156,7360368,15150892,12262905,2975210,12173059,
4916402,2344841,8442575,3099836,8970537,16307992,14906182,11675861,11471410,748854,
5158434,14211623,14050848,5632317,10133381,14177358,9259777,4742213,11735046,1892777,
11104161,13834452,7473805,9394319,8967741,13288195,15064700,764781,8840920,3696385,
14314426,929500,9747495,80611,13383781,9639941,6311006,1315009,5878176,12412477,
524774,5279624,4753677,1281325,1272925,5201558,12273738,12827602,4995837,7656506,
7770977,4137179,8107875,1764240,2065407,8104616,15614692,15739453,11427646,10271991,
5154461,4864799,8053037,15540730,10391676,13233291,13372497,4946731,15589271,13100663,
7831962,8172973,8018867,16321557,2286381,9940830,1592466,5043262,6398291,48807,
6892616,12136799,6998321,6476494,4243842,4042799,10690169,1640430,4136976,10962596,
15269988,10819149,10757934,8413238,7782731,13076596,5590186,6335779,4611603,10347147,
16398071,1760523,4003933,8853583,2299257,1720194,14226102,11591122,5093000,2219881,
1003556,15474144,2049162,7269161,10984722,4593802,12216124,7086247,98217,12754214,
12267539,699360,919163,2403120,13615245,6207544,11153481,11070040,16398944,7640746,
7098779,9374872,3574561,7729156,4768615,5138237,8979699,7735585,5567062,7617573,
3633956,14096405,12809642,2827587,5697625,8970447,8415226,12147617,1096276,3324026,
4135500,11904305,858778,6285353,9632891,16153942,9259984,11333268,633490,4899866,
14882110,9871355,15682857,5250701,11171039,4467426,214390,1665207,9804683,1030247,
2638365,15448867,14838525,3936592,9475060,16128018,15617607,6564530,11436184,8678859,
15393071,189830,16276673,5792771,10596353,3293585,15712544,2749126,5879609,15970811,
6970373,12851392,11778259,11022921,5880433,11764782,3775937,13328618,12264694,1658756,
13646097,11025383,13521567,10239865,11921774,14298192,5690219,11306679,1439725,3756671,
3471438,12394871,2145039,9562941,3961687,5341930,15872584,7358141,4611383,4044764,
5911241,590505,12548019,10643982,7088224,4572372,4242358,8386304,12908280,336299,
15906242,7066116,2225239,1350471,3776203,5358186,6836884,16445585,12475042,11415384,
11421343,12616722,9240410,9304789,11381543,1102507,12321120,9734300,2618834,5277420,
4650616,989887,3151552,3334316,11325737,1738929,14729610,12910293,12273548,5926540,
16121802,13707042,4353288,5325658,2992292,2556440,1922264,3892008,14932580,11834044,
14771068,15708560,14746737,8238611,11018447,6555855,10321949,11165356,15441444,5827074,
8926129,4655212,15503735,10534660,10476554,1492986,11278219,12898267,1940586,13621178,
17509,12102817,12502345,10496068,943125,8455210,1091353,2323546,13963896,15185425,
14155296,5831898,6962454,7948623,4419027,5166875,6980762,10794755,15496052,2301913,
10784790,15185995,4606992,7411418,7314750,10936089,3700994,11238831,10102673,13530264,
11224638,8487139,1148331,12434259,16375227,10024850,15553746,4124679,5453365,6030211,
56299,10567004,7329275,9966204,5876972,6719103,5781836,9367386,9885852,5192307,
15639180,13604415,10414357,13495660,14357254,13366028,9152844,7049955,9577195,982005,
5452869,14013679,6833271,1032479,4837491,2122720,7040403,1842362,12780916,838326,
2507508,5843515,12399176,15921818,13727644,3510339,14617316,5735941,5838126,12619522,
15127823,12244773,5342551,14480701,5688417,7301784,6834281,14042861,13867564,9901026,
6170092,12442025,16080247,3186717,10683332,4678861,3204404,2399077,11640140,10488699,
99062,7203458,7135220,12800555,12815180,12347018,14742394,14875488,10387170,7761237,
11302423,2667443,11952089,860477,14670245,539255,3676352,2166561,7627177,6682223,
4184512,3604451,12254144,1496739,16142908,1456059,8979018,3944507,15995562,11052157,
14820393,12751260,2389726,4683333,10327064,12976935,961452,8635266,9112371,6572973,
2486377,5118719,3942935,5007251,1107709,12593888,12660502,9234335,6416870,14042145,
11652704,5341504,4962877,3450354,12791267,8185744,4722101,6947350,8686300,5041907,
14835314,1211037,3409763,3469116,6009574,4974438,15996813,6008234,5743738,2509125,
16364189,2144907,5180050,13986,7897770,12973462,2835404,7292561,3027192,12587917,
7490254,14439848,12364630,6737342,15599230,3691262,13789498,16278719,8300177,14771214,
7880829,9005093,6114873,1342167,9146462,16318056,5946954,6261682,4564091,2087499,
40270,8918612,10989052,6338555,13340864,7632620,8175435,2418997,12608774,4421516,
880333,11969417,6351080,6010047,9489427,8336127,7985005,2927968,13945678,9694421,
3629287,6975729,6135761,787969,1470181,6798598,7966229,13352518,6198112,791217,
12070194,6218012,1319078,3349622,11147370,9025369,2519390,4111821,14656792,5006780,
6719522,8105128,14320928,5666028,4833622,12571269,7908088,10410788,12994297,4138155,
4557730,11017542,16306873,11752159,7664695,12859505,5719381,6086804,1368426,16020894,
7814749,4803149,9692420,15873187,15510176,493757,14687973,15294789,6962293,12903850,
16433959,4139695,6571662,2356021,168062,1247837,2542158,4141707,4132534,3115875,
4089429,11004464,2019569,9811044,12233349,3515514,4109333,16049483,2972371,1958990,
464239,8290165,4706732,9867236,3486453,8723187,5961153,13098813,10826284,5076667,
12273004,5439461,8816214,8468228,1926343,1840402,7474645,7999728,9718913,10757450,
3404435,13811312,13970831,7373962,12507951,15804425,959700,3536701,14864919,132714,
6978687,14997660,15926427,799412,11928271,15270174,10467141,2517741,11668882,4592164,
861816,10312241,16423335,6867243,14924084,7116202,16006050,12665325,3964778,10137296,
15965055,8393547,16002438,11718023,9520681,13573417,5702479,1774523,5693698,7741598,
10919237,1782868,1469782,15523949,8026249,4554682,28984,9801927,5355419,3759609,
3630193,10135305,8503633,133461,6557176,16294849,10347673,11952329,14809365,2321857,
12252755,16491499,2794162,12397828,11769544,15365484,13633902,12861624,12786711,627694,
7612191,3898489,12740777,14372359,10806425,1354626,12933849,15752939,13930331,11299357,
6190133,10864799,14752224,4065445,8462746,3888940,15699739,980350,5199716,5667732,
8034902,11130386,12179876,476154,15279025,13682071,7614843,8622129,2169804,12665931,
13597161,15394059,3206309,8846462,14039425,2725126,10338842,16467029,456624,12170915,
4881000,7396716,6974981,4120916,7607818,12468688,13930299,7553134,11823807,1905263,
8723382,5637843,2444581,8601346,8513580,2424230,4876340,6734172,16006647,5059116,
7053593,4498423,6920997,10557790,7579583,15041742,10988756,1181959,12727068,9600220,
8220596,592816,5371730,13364618,544624,14491513,267906,6220143,10343624,16180790,
4708294,9934105,9595171,13371097,10118462,7292171,4766012,9130466,4457777,15324350,
13667258,5784643,12753159,9984101,7524125,12727717,14973093,10593007,11612507,3734781,
3744700,15311060,7487690,16028603,2803540,10874236,9622206,11664437,8173010,14984599,
6436488,5072849,9812443,11458866,11000899,10148457,2179714,10744762,7278774,3999950,
16124635,10592101,1156959,14724388,12049901,10019960,14970405,1157750,5327560,14083697,
8615537,11147795,6637296,9930303,8855299,9919699,1717629,14080816,4609097,14435267,
806267,1853961,935466,4897910,12233277,639889,14678369,7070506,11373917,6069279,
9288648,6635963,14465674,1540908,16438146,4586632,14939278,15412397,6016247,14195205,
901559,6292140,6487835,841635,13431697,3121333,10901795,9873715,12629856,1204371,
5516531,2520961,10228678,6718589,13849099,10485025,8019363,13574242,5590244,2423088,
11092098,12433982,5618529,14650771,9402301,1047820,8727443,10113371,11408963,5898690,
11386726,14663997,14034200,15343494,3452730,13497762,16362285,11382453,3486386,2388835,
2398711,15988879,7426122,14747145,12927001,8880951,10190403,12062974,6913297,5913663,
12867459,15473341,6914256,16302393,2334080,291239,15564407,11895337,1693226,10571160,
19418,8450553,1258049,5164446,7050538,5378361,1961692,5482383,5969594,2513491,
7358650,2388886,14270333,4725741,5515177,5291780,5878002,4135983,7710523,7581588,
4604205,12742972,14220093,14032071,16356637,5336375,6125739,15609549,13809466,15842842,
3507863,3124989,12740743,8233646,12423714,7545091,15804598,8135394,2952637,2809043,
13454965,8007454,15229197,15417598,15365297,6250100,13710815,4062736,7455054,2989560,
11864909,5085144,8082013,14900989,8404570,4820136,1972814,4384681,8024198,14445403,
3551220,14522035,5470592,7761111,2753679,2419716,15908587,14810610,7093593,864144,
1692247,4652222,10991594,1436883,16125242,5094502,2578667,402131,4417407,15263971,
8276864,14956241,6529821,7850719,12807506,13879131,1873134,3281004,7566369,1283063,
8519565,6993022,2067280,404284,9471890,3637705,4221828,1410131,10434200,1691943,
14794612,11759712,15876907,8184881,14650992,4951460,15868980,1368631,14093995,10787845,
6938182,7461625,15369349,13812316,14904613,15976517,11472406,8768750,11971778,13108779,
7430158,12765919,6895261,1298026,5014227,12207097,8020775,14463039,15157006,1931120,
9570657,807968,10917979,5986353,11977992,764790,8544854,2664916,6910320,14230438,
8564719,8409372,15709605,4618747,3266331,8203231,632900,10722544,1633854,11733187,
9900734,1062505,16105480,9986733,2512860,9184967,8985867,1231311,7374724,12448336,
1181297,6353661,7883457,3722933,10238053,758258,8816013,12381822,2455364,10325633,
10083975,1235702,1736992,9123550,14762407,3828083,16486014,14367787,3249346,3856047,
10113351,13825507,1517403,3472090,12597463,10988186,13579471,11669504,13534364,8179243,
9465723,10727600,13676939,15171073,1741756,4553890,8145934,11236422,3277688,11271769,
11955293,10042265,11775264,1227581,14502857,5294316,10642296,5887426,2544241,12552314,
10156337,8183479,6139782,12138988,7448405,10311396,575287,6952406,4083709,13885152,
10518201,15950278,13929330,1353495,2965465,15181932,3323558,5295147,13383486,9527533,
4313722,7270992,11547245,12091779,6610850,14528005,5506711,8938373,11848209,12016032,
14725813,104307,13146919,11219328,206770,6103654,5103121,11535521,10972885,7957518,
9473052,6295013,6482275,4875843,15803985,8277445,2881934,12958188,3186944,11300512,
11506165,6514241,2099830,955727,5332084,3691121,15508250,11755645,7377563,8452014,
15491328,3124159,8691579,10423426,4934033,2465672,9161633,4574229,4308465,963011,
5102731,16256051,4107427,12122443,10218006,2181317,5548520,1775915,14825705,8338432,
6105310,8382212,2644875,12148651,10228099,7563502,2493958,3470607,12363929,11639540,
9878885,3177389,9626226,13716052,4353422,12012693,8376678,10413481,6230588,15760723,
4364390,9107333,16488680,15529012,3646177,5509365,13364012,9828714,733625,1349498,
10909275,2717941,6885379,5761252,7225486,15950079,14897373,13063307,4049332,9257234,
6271700,2070761,11199765,10368277,9099803,14105965,6453892,16399205,12382467,14625768,
8266423,2635009,8417984,14664553,15700546,2502343,4904037,1606355,15439430,120736,
14062092,10892477,13761277,1931284,10572158,15758068,1425267,12273176,12597669,6625621,
18494,3724242,14814279,8983768,9609848,8842679,12261662,11440977,3201757,8364937,
1369764,11669456,10853304,7583568,1022389,2452421,13341663,6634602,5689069,13800443,
1992862,10171359,11336840,14149638,5341762,5276154,9105599,6934560,14134796,1030766,
5513115,8886825,14094037,11597188,8299718,861371,8396791,5107306,4027403,3552031,
10476233,14531522,8995903,4773873,8072807,6345572,14595364,12264047,12066188,3372175,
3977092,12749508,5144375,12970520,5169899,3836822,10458307,3002399,15918195,2777062,
12852995,1668373,4705174,11583308,9566681,11700581,13683223,4153586,10709249,5606041,
14693784,2895469,1318329,77025,5650043,11839264,1692627,3783688,16114722,764255,
14625180,13220441,721174,8186841,208058,15693670,2819930,5903887,2774798,9192287,
958263,9141812,8400901,8631536,4526673,13466618,4707281,11150335,1351103,3955142,
2114281,11234607,11744863,13989616,14120024,8468643,14012232,6647276,16066915,5305656,
10243238,14534777,3216105,803894,48062,5043661,6621446,10345127,9397876,7708164,
15196512,516557,11038827,10719796,11701555,2494072,4143304,2060010,11975281,6968462,
15728148,10383583,8254129,14301870,7897654,8539206,11363751,15602273,4176199,14011800,
4033112,1503193,16042601,7780745,7050350,12230325,1285171,13698646,3932922,13435027,
7374043,2081019,161626,14643493,1885686,7375101,14356132,11348861,12519208,10694400,
10856514,12914144,2502312,7554634,4034660,5201811,3540807,10652524,3484046,9393784,
2966093,4094824,14472872,14226321,8873556,13976017,3092290,15415470,14744421,282200,
6947252,5875615,13662698,14785817,8768682,15385872,12725890,13541535,11698723,3173266,
7574014,12054024,5563774,16348468,16195638,16464420,10719649,14146867,14511652,7466658,
2456915,10334304,13781403,15418535,16001269,116667,4929223,10538028,13086096,11361570,
1970263,712024,1507228,1140559,13483986,3634751,10581389,7337961,7658134,4264602,
14592638,12547437,6144429,7212787,2190427,10062571,6014393,5536929,4702625,12369468,
2496911,1175274,2062629,10989198,15428334,3189769,13566751,6874703,5139249,8733702,
1207444,10599966,696402,16037862,10016493,16362442,15845137,1824837,12892113,9382847,
8961382,5284147,6068137,8230491,7252891,9738147,7616998,874009,9668285,9615785,
14461545,47609,15848652,2779142,13482809,988267,7433711,11835180,12707744,11351981,
11826159,9181580,4324907,14077213,7805680,13546706,5997410,6738143,1658597,12316271,
13415570,6384338,2408570,16498182,4744935,11972733,8781555,1179714,6465419,14089252,
6584714,14537762,12619473,11618886,12005854,3855870,5545658,9065198,6432751,4602217,
3956050,11789862,11291619,1252043,12163141,10599544,10927600,48341,4920194,10691126,
3745308,9189548,11641233,1222696,5892168,3251668,12422593,6001450,2581457,15364110,
5043478,3084831,1813758,31742,10339681,7408443,13189578,9893163,5703428,8479305,
9107504,5081988,12780233,4516824,15136213,16100897,10704381,16451947,10261658,5856719,
4691755,13119116,4161449,1679111,11081546,6703404,2477492,3407166,5318724,16017085,
5024438,4769306,16320211,323059,1588507,16171430,9277881,11471520,3504689,4707850,
10073993,4541701,6333887,11179085,9862561,13384561,12482105,6187403,5522694,15622441,
11405398,3343949,12823482,11554226,2158494,3869480,2190895,16024806,1869756,16369667,
1753040,8126198,9991896,14645437,9760673,6553082,2461538,16289406,2884970,2565057,
11440690,6973579,5638745,10833994,14825671,16462021,8360303,14598877,15534252,7247815,
7615949,9438682,5367272,6418578,4173881,500811,15015959,15811229,4875377,16180974,
278665,206063,5177428,7586319,15620099,12468901,5231736,1168688,5564750,3426381,
6950768,3741034,10461222,5104218,11821956,11804455,2653035,14775807,9314304,9672140,
14281451,15189490,1124804,8430329,8581864,1277178,3913036,11654933,9573530,6131278,
1383132,2556098,12768456,13963447,10110306,4896027,1255567,13687335,16224034,16440964,
14351540,2452354,7621454,4545468,691090,12456267,10719341,3583117,4744016,15709044,
12231592,15697805,9272653,9111858,2486114,12676622,4877642,246964,10793974,13399190,
9318062,11694876,14592917,3640702,5499733,5941026,10359135,4242511,8393628,993900,
2950488,10430986,16069259,14540488,3328833,6122281,13236258,8984372,4669358,5820276,
16141240,4329040,15800660,15366478,9196161,7735016,15486835,6770764,7820284,13301007,
4281347,7631591,2421280,12498540,12936808,10678392,1095271,2853700,5409564,7643634,
192525,10456445,5925867,13368886,11497078,4337862,5674880,3824253,15847537,6960668,
9135817,1464377,13660869,14311879,15614265,12336307,4720352,11447901,7797776,507903,
4575713,2797708,1394523,1749044,9381497,13177282,5063882,1279368,9245709,54116,
15184090,16014456,8179804,6403072,13018890,2083279,4677771,3223967,6881955,11674212,
14340558,7807539,9717084,13262620,133001,16393609,2794970,9377737,9606659,12111393,
1210181,5415803,8285853,7107390,10342320,16157407,207068,12451432,8358777,4481654,
12118809,2389730,1773469,11523651,7115705,377681,11364211,4403346,14729479,10797446,
15302459,8402733,13869007,9803227,7500524,8230979,3362077,14924040,9560408,6903934,
12124577,1599401,1502205,13170265,1720335,2209546,5372314,1663211,16120299,1310622,
14360959,10563924,5750073,13924120,3991731,1664516,1256170,1426720,79396,12962751,
4442155,2741827,1774413,3893113,5420138,12035364,3301902,13114232,3387927,14030626,
1819266,11880889,393882,6159553,681017,2612326,11554937,4645686,6922401,14871809,
7490992,8556570,1304621,2874396,4590014,1890068,4008895,7793069,15673994,954914,
15961072,9199696,1488402,4514539,2479796,12976636,15328397,9793000,1099366,7588058,
1361385,116524,6785977,1598586,4775161,7533695,1679202,1697238,14959271,9204097,
9193271,16366645,1135906,3695796,6512151,13395063,3087933,6813684,8133998,11075030,
13137008,9940129,6961625,6999064,15296938,12601980,8825652,6054668,16393739,5390685,
4379210,8669377,16214940,16278413,15455335,11537137,1959848,14526310,10702057,14648917,
4023036,8075594,14863452,14248379,3280246,7205084,4103875,7972654,12344119,8429766,
14449281,15610261,2833712,6136429,13656487,832385,4286393,7076122,10048232,8050034,
1071174,13551676,15618997,8696879,14116737,1905031,195862,10164728,13017932,14674783,
16194811,10738821,13039214,10540384,14091048,4048451,12246268,2671926,4061287,9251413,
4797749,9156569,15396230,3787074,586478,546736,4593201,7998776,11664077,15001396,
2478070,9664626,13450101,6905551,14381397,7935116,6522569,14229141,14134259,7284956,
5632102,3515156,205656,9457443,15623198,10752048,8709128,12090705,10866503,711634,
4751260,1018011,11512239,5660240,8583517,4300858,9047181,4901422,10647083,14716556,
13467558,955300,2461431,6930632,12420696,9788624,13484332,1775763,16018117,14304423,
3441239,3827912,2481667,10044708,10178165,11732867,5045203,2938732,6409638,9053964,
9919526,12599219,15454926,6855578,14529015,11667904,5780466,14791354,11641196,9463890,
13593229,9300183,7999840,3535580,13037097,14333823,15136708,10037486,7432521,9850846,
15048496,4631918,7482697,1046508,4609778,7763615,10949636,7210486,6052620,12228562,
14493582,4782397,13252416,3111630,7337875,8566073,713498,6546269,12808849,8610681,
1355952,13802635,9847570,6565194,13140756,5374881,15637041,15335104,2289229,7068912,
12535745,9699526,3808975,5637038,13030964,1963527,8329261,1553865,15256255,10722974,
15322218,13558845,9249577,7528267,10305140,14501769,1984665,347058,3077332,4751506,
8015793,11000738,5988770,7129318,9641323,3405746,15065722,14840711,13007403,13411184,
9861375,7573355,13850686,4347044,13909953,8570654,2817600,6279310,8748104,1577299,
8731000,13964674,10519437,11136384,5189031,10445325,15533578,4576136,16452388,13188967,
11199839,11620989,418798,3734729,6719486,4176731,13537047,3521074,6845863,16339069,
6729889,15348246,12133421,9376206,1128246,15840169,15338858,10895744,485302,12773075,
16282988,10827277,2839650,5711274,2495340,12430497,16479594,9414415,2212083,10418795,
3549833,448575,5876124,8807817,3557915,3929279,1892126,90062,6473367,12434392,
14222330,7490775,4442543,488484,1677363,1044060,10115013,3822668,10066430,11623420,
13261889,8981743,7210062,14948437,1939794,3120627,8244001,8791854,6056099,12481399,
4170069,12134934,10917858,789298,3693650,4481847,1672496,9193360,8471628,4129803,
7289463,8145017,8181726,625434,12876060,6630964,742065,568157,7332110,13115837,
11490175,4119388,1596275,13873189,13089346,14003215,9918240,8065167,14491735,10562065,
8040529,5403003,13913408,13303090,7836777,311818,1239769,16499644,7772843,3948483,
16491302,4164599,11723494,8536648,2849791,3729439,2559901,4624720,12093261,14478969,
798437,2671524,7119490,10924878,11812470,3872772,8880287,3474864,4387217,13899813,
4770835,6920239,4701033,14761492,2693387,11658915,2113183,2316312,8085453,5998040,
10588082,1879494,9348936,8138740,2832167,5679752,7094765,14623770,14546355,15665671,
2046792,4017922,6728325,7857587,9162363,5090389,2866394,867906,8459746,1147846,
15033313,4011367,4233242,11832758,12022740,2143403,6315469,14327761,14536143,8485956,
5389467,4623047,9686587,12930587,202950,6609263,9190241,14489311,16433506,15273581,
15075750,16089340,11201932,6770264,5923532,8714230,11976112,2108085,4167840,15665034,
12792675,9145760,4417686,6372698,16153021,4682824,2414003,4713083,13489784,13597575,
7683370,6485696,10468833,14400365,14815025,13761905,16511483,12835221,14801934,1759,
352136,11524666,1137495,14307102,5808492,5551723,4796292,5137889,12783685,6221989,
6551136,13990323,6916631,2186229,6235325,14151317,5080306,12659526,8560997,8566027,
10037334,11488224,2601721,5230846,5915370,14457637,10515317,6476849,14314489,6149818,
3715509,15647870,2693952,14932156,8613304,15361382,5580329,14009498,913948,12437397,
13794586,15127730,9490554,5162609,15434231,13940505,7043376,13154223,11830275,9301704,
4818087,2238349,12102805,6998049,15859737,14634426,10995072,4462680,5954393,12067020,
5587207,16458428,6146305,5627623,53355,8210648,15543752,2291454,11094488,8127690,
5573380,15252615,16368297,2052653,10986796,2957432,15200161,267505,71413,801849,
15606250,13946388,15524747,13462384,13994446,13615565,10725458,10610789,7564443,5774064,
3555137,270432,14228665,14611410,2421216,15574436,12479223,6469072,420697,1124163,
15953040,5294646,2170233,15604351,6135902,16233870,14001733,6013678,8744718,10325873,
16074406,2086723,6525952,10363201,10076090,6674606,13386762,9658748,14241559,14723220,
416182,1578416,5724066,6987033,10919420,15830671,8235876,15808422,664800,9821026,
16191095,11422943,15131785,940831,14221619,1498491,15530926,7213945,12346525,1289661,
2563453,3856380,2007386,13719917,10607838,15275609,14162149,2271619,9786966,9777456,
838661,4359321,5863232,7157153,160427,8859294,13929570,15814822,5729676,1106285,
15754370,16401423,12089047,4191913,4360756,860512,15303562,11243876,153116,11500547,
15486368,16004566,4090512,11769163,14872487,6223638,10003088,5366947,4146621,5002965,
8340928,15866,1062729,7876796,12194703,7046245,14569058,710989,6401862,11245433,
1783518,5223750,3229669,224636,3341904,7760121,13382828,4745912,8501251,8996221,
1336599,9357156,5605430,589786,6455198,7100493,16279155,5037508,2406957,1301869,
14128081,9498312,13025719,11476251,16128840,443640,4687978,16372897,4344595,4473962,
11114355,12561060,12423415,14669406,10605187,468130,1966210,16521963,9461410,6277750,
7111657,13570188,9563512,5267588,5755092,11726819,11562101,4578012,11119304,10779255,
11656387,8580575,14382519,3037501,10403321,10116311,6308631,10493013,14346259,15288779,
8956598,10522120,15724776,15509035,13216969,3824143,12359908,7339449,10573769,5179236,
4813617,6296365,1057796,3104153,7495677,8695268,11418635,11901424,11159318,6032721,
16205880,7947261,3135264,12026929,6700208,10687287,7232115,7309641,14889751,6366164,
12776272,7021657,11038397,3412096,1631798,3906889,303938,11335949,326533,9043463,
8639296,1966375,3765892,11875203,2898317,15749289,5784571,16175414,11040234,8838790,
1049727,5107875,238850,12832578,554215,4379761,14107771,5116452,1635096,3317444,
13770729,3149464,678520,14001674,500313,9442946,5949706,7710671,15287559,7903738,
15482938,15110234,14075163,7467556,5595957,8021024,12407637,12324677,11417008,11874073,
9230037,7197097,5403448,6479880,5507179,15256357,10204590,12931046,11244456,15765147,
473227,2213620,478202,12827487,12425461,11032397,12695696,1217126,45006,362215,
12876029,6682987,15285421,7794211,4115959,5093197,12900057,7897325,15328923,14485443,
5889932,11389175,11586779,14230814,3074680,1861439,12879371,15646056,9367910,11452642,
16183091,6143533,2966246,6634277,12856876,11687519,7324929,9358716,9499932,14136398,
10954941,6079848,7860817,9462679,1317487,1505952,8276855,7767882,7853527,7036809,
11925559,2637266,692793,4530717,14374329,12526173,9011818,4138385,13515363,8069241,
11971002,1228888,4044593,6924733,9139523,4509744,8107553,13982452,13869014,9774259,
132950,13549813,15085234,11939865,9343185,8342223,9625071,16438190,12613518,10399577,
245534,9340432,4299528,6042611,14885807,11452377,5194498,190672,7236954,3635333,
9397493,2687741,389390,9379639,2975803,1497801,13988658,13455459,5254606,8431439,
10830183,6949078,15865434,15821042,13914655,10085906,3368635,3640280,4468249,12048950,
14903865,6523772,1749890,10623688,7032855,15054043,6636677,2013528,1892505,7523095,
6214118,14247501,14513517,10326396,8856455,15952999,8144225,12146331,9572884,10842902,
6487298,12765820,14856394,9152990,7305177,9552291,6896723,12644995,15546565,11824916,
15276007,3944077,10532666,14089415,8376961,5196847,15476119,11585334,9682961,5292957,
6382451,15442293,10244402,477607,11889744,10651983,10065,6516180,3110971,1099673,
3953025,5568800,2796549,11382340,6909540,4391878,16507492,1855329,8698196,11800637,
11361749,12876392,235374,4880841,872619,8706280,1529978,10050351,1569356,1953624,
15159514,9362374,2167694,15479581,3122798,867190,14110360,9485579,93762,3107046,
6617886,13028612,14568726,13217915,16214811,3345810,6931005,10479525,1197510,9870363,
865300,11150701,839661,852010,9941288,10852365,12230301,3859369,10520186,15609342,
9043518,9418968,8903388,12427384,10847006,3500782,3857668,4415424,15143895,8102788,
5907809,365889,14068286,14148658,14590659,14922888,3454282,2170973,13771591,15785156,
263683,9306429,14573939,16474078,7432728,16004460,1528284,6519506,8109128,10974441,
3452553,16134255,16272401,8011608,13554473,729295,9417892,5639136,2412830,6905240,
1329476,12555071,7603887,9713865,986605,2808330,2296591,2478620,8993414,1981193,
9665153,717154,4170190,8415064,10464198,5976287,1422432,12829463,8641169,14212061,
15844075,11624481,6306026,13183117,13728886,12025608,15129072,2823086,15148005,11172854,
2289314,7625530,13422488,11341512,11564136,13687458,14434271,13911227,1462740,9933637,
4033352,10760712,1344261,13940342,14128338,4505709,8318508,4946031,4361206,14543324,
5914973,14016252,14685726,6052211,4346655,12142415,2831030,3699703,2758045,5668869,
8510632,9088544,13360036,12840866,7128246,11607063,12413047,9438975,13720340,9532820,
12105573,10693889,16221196,12756772,14962177,9943468,14268489,14335337,15623516,16488681,
6252870,7307064,13595872,13498627,6941660,8165408,15197682,7818619,12152686,440950,
15782309,1815640,16109377,8442741,12188589,11291938,10940423,9839949,9897433,15143991,
